id,price,is_rent,area,province,district,ward,floor,bedroom,toilet
31872,8000000000,0,80.0,79,765,26905,0,0,0
31875,910000000,0,122.0,79,774,27328,0,3,3
31893,5500000000,0,170.0,79,786,27643,0,3,4
31895,11000000000,0,50.0,79,766,26992,0,5,5
31909,6900000000,0,54.0,79,764,26881,0,4,5
31902,12000000000,0,436.0,79,767,27010,0,6,6
31903,8200000000,0,400.0,79,776,27430,0,11,6
31905,45500000000,0,316.0,79,766,26983,0,5,5
31910,12500000000,0,71.0,79,773,27277,0,2,2
31912,2100000000,0,80.0,79,776,27427,0,0,0
31913,14000000000,0,148.0,79,778,27481,0,4,4
31946,29000000000,0,188.0,79,764,26882,0,2,2
31918,3490000000,0,30.0,79,764,26898,0,2,2
31920,90000000000,0,450.0,79,766,26974,0,100,100
31930,12400000000,0,124.0,79,778,27490,0,3,2
31936,1089000000,0,115.0,79,770,27133,0,2,2
31929,14900000000,0,175.0,79,760,26761,0,3,4
32071,28500000000,0,352.0,79,775,27364,0,2,4
31937,12900000000,0,122.0,79,778,27490,0,3,2
31941,31000000000,0,80.0,79,760,26749,0,3,4
31945,11300000000,0,304.0,79,778,27481,0,15,15
31951,10200000000,0,180.0,79,765,26905,0,4,4
31952,10000000000,0,86.0,79,778,27490,0,0,0
31953,5400000000,0,81.0,79,778,27490,0,2,2
31954,37000000000,0,82.0,79,770,27127,0,5,5
31957,13000000000,0,234.0,79,778,27490,0,4,5
31958,3690000000,0,64.0,79,764,26899,0,3,3
31961,36540000000,0,180.0,79,760,26758,0,1,1
31962,9000000000,0,230.0,79,778,27472,0,4,4
31964,13600000000,0,192.0,79,778,27490,0,3,2
31965,35000000000,0,500.0,79,765,26905,0,6,6
31966,995000000,0,104.0,79,770,27133,0,2,2
31967,50000000000,0,500.0,79,774,27343,0,7,8
31970,33000000000,0,120.0,79,760,26737,0,6,6
31971,37000000000,0,75.0,79,770,27139,0,5,5
31979,12000000000,0,112.0,79,778,27490,0,3,2
31980,13700000000,0,81.0,79,775,27349,0,6,3
31981,3800000000,0,75.0,79,784,27559,0,4,5
31982,36500000000,0,180.0,79,760,26758,0,1,1
31983,3600000000,0,82.0,79,764,26884,0,3,3
31984,10500000000,0,200.0,79,765,26908,0,5,5
31985,6900000000,0,288.0,79,767,27010,0,5,5
31987,3500000000,0,70.0,79,775,27349,0,2,2
31988,12500000000,0,220.0,79,765,26920,0,5,6
31993,3900000000,0,96.0,79,786,27643,0,4,4
32009,21000000000,0,428.0,79,760,26737,0,3,4
32006,7260000000,0,52.0,79,764,26897,0,4,5
32007,1550000000,0,60.0,79,765,26908,0,2,2
32011,1050000000,0,104.0,79,767,27025,0,3,2
32025,8800000000,0,175.0,79,765,26908,0,5,6
32026,6500000000,0,36.0,79,778,27490,0,3,4
32053,62000000000,0,201.0,79,778,27490,0,4,4
32027,5000000000,0,300.0,79,786,27643,0,3,2
32032,3100000000,0,60.0,79,772,27226,0,3,3
32033,3199000000,0,50.0,79,765,26956,0,2,2
32034,2590000000,0,80.0,79,764,26869,0,0,0
32054,1120000000,0,130.0,79,771,27178,0,3,2
32037,5860000000,0,42.0,79,764,26878,0,3,3
32038,49000000000,0,1100.0,79,778,27481,0,40,40
32039,52000000000,0,439.0,79,766,26974,0,0,0
32040,121000000000,0,110.0,79,760,26743,0,10,10
32042,13500000000,0,284.0,79,765,26905,0,5,5
32045,19900000000,0,300.0,79,784,27559,0,1,1
32048,38000000000,0,98.0,79,760,26743,0,1,2
32051,4800000000,0,45.0,79,764,26878,0,2,3
32055,12900000000,0,80.0,79,775,27385,0,6,3
32057,37000000000,0,180.0,79,760,26758,0,5,5
32058,75000000000,0,90.0,79,760,26749,0,15,15
32059,4200000000,0,91.0,79,775,27358,0,3,3
32060,6190000000,0,80.0,79,765,26908,0,2,2
32081,36000000000,0,170.0,79,770,27139,0,5,5
32063,5900000000,0,78.0,79,776,27430,0,6,6
32136,19000000000,0,162.0,79,771,27169,0,3,1
32143,11500000000,0,105.0,79,765,26905,0,0,0
32073,9500000000,0,320.0,79,776,27430,0,4,4
32079,3170000000,0,40.0,79,772,27217,0,0,0
32082,8400000000,0,300.0,79,775,27385,0,5,4
32084,2880000000,0,71.0,79,767,27019,0,4,4
32090,10500000000,0,100.0,79,767,27019,0,2,2
32092,16500000000,0,450.0,79,765,26905,0,7,7
32093,62000000000,0,362.0,79,766,27004,0,100,100
32094,3600000000,0,28.0,79,764,26882,0,2,2
32097,47000000000,0,80.0,79,760,26755,0,18,18
32101,12400000000,0,126.0,79,778,27490,0,3,2
32105,3150000000,0,-1.0,79,765,26920,0,0,0
32114,52000000000,0,653.0,79,771,27178,0,5,6
32107,24000000000,0,48.0,79,760,26758,0,1,1
32110,9000000000,0,570.0,79,783,27496,0,3,2
32112,30000000000,0,65.0,79,770,27139,0,3,3
32120,12900000000,0,122.0,79,778,27490,0,3,1
32132,2530000000,0,60.0,79,766,26983,0,3,3
32135,3890000000,0,-1.0,79,761,26788,0,1,1
32148,9800000000,0,66.0,79,765,26908,0,6,6
32188,7200000000,0,200.0,79,771,27178,0,4,4
32189,150000000000,0,285.0,79,770,27139,0,1,1
32163,70000000000,0,169.0,79,760,26758,0,1,2
32174,3200000000,0,90.0,79,761,26788,0,4,4
32404,9000000000,0,2156.0,79,783,27496,0,0,0
32179,3340000000,0,74.0,79,765,26917,0,3,3
32280,10900000000,0,268.0,79,765,26905,0,4,5
32193,12000000000,0,151.0,79,778,27490,0,3,2
32199,1070000000,0,110.0,79,770,27136,0,2,2
32201,11000000000,0,159.0,79,778,27490,0,3,2
32220,980000000,0,128.0,79,771,27166,0,3,2
32235,20800000000,0,144.0,79,778,27481,0,2,2
32249,2100000000,0,60.0,79,765,26908,0,2,2
32251,12500000000,0,231.0,79,778,27490,0,3,2
32253,5250000000,0,42.0,79,764,26878,0,3,3
32255,10500000000,0,108.0,79,764,26872,0,2,1
32365,14200000000,0,133.0,79,778,27490,0,3,2
32263,5200000000,0,62.0,79,764,26882,0,3,4
32269,80000000000,0,1800.0,79,766,27004,0,9,9
32272,89000000000,0,300.0,79,771,27172,0,8,8
32278,16500000000,0,202.0,79,767,27019,0,1,1
32279,6990000000,0,56.0,79,764,26869,0,3,4
32287,9800000000,0,200.0,79,765,26917,0,5,5
32366,6990000000,0,660.0,79,783,27496,0,3,2
32292,3850000000,0,71.0,79,778,27490,0,2,2
32296,49999000000,0,100.0,79,760,26740,0,12,12
32298,8900000000,0,120.0,79,778,27481,0,3,2
32302,18000000000,0,194.0,79,764,26872,0,4,2
32305,13650000000,0,192.0,79,778,27490,0,3,2
32308,7500000000,0,80.0,79,765,26905,0,0,0
32319,12600000000,0,240.0,79,764,26876,0,4,4
32328,9200000000,0,136.0,79,778,27490,0,3,2
32337,75000000000,0,537.0,79,765,26920,0,2,3
32339,70000000000,0,350.0,79,760,26761,0,5,6
32341,200000000000,0,5440.0,79,770,27139,0,8,8
32409,8900000000,0,-1.0,79,783,27496,0,3,3
32753,9800000000,0,104.0,79,764,26899,0,3,3
32356,9000000000,0,20000.0,79,783,27496,0,0,0
32357,5900000000,0,129.0,79,766,26971,0,3,3
32359,8000000000,0,1228.0,79,783,27496,0,0,0
32368,10500000000,0,98.0,79,764,26899,0,4,6
32369,13500000000,0,250.0,79,765,26905,0,6,7
32371,3700000000,0,78.0,79,764,26884,0,2,2
32373,870000000,0,122.0,79,761,26776,0,3,2
32381,23000000000,0,270.0,79,771,27172,0,6,6
32383,18900000000,0,236.0,79,765,26905,0,5,5
32386,40500000000,0,78.0,79,770,27139,0,5,5
32388,6400000000,0,550.0,79,783,27496,0,0,0
32396,17000000000,0,1282.0,79,783,27496,0,2,2
32400,3550000000,0,52.0,79,764,26897,0,3,2
32406,8900000000,0,150.0,79,778,27469,0,4,3
32418,2250000000,0,-1.0,79,765,26914,0,3,2
32420,17900000000,0,72.0,79,771,27163,0,2,2
32422,1470000000,0,75.0,79,772,27223,0,2,2
32428,2350000000,0,75.0,79,767,27040,0,2,2
32431,10900000000,0,64.0,79,765,26920,0,0,0
32473,69000000000,0,970.0,79,765,26950,0,6,6
32433,4180000000,0,48.0,79,764,26878,0,2,2
32445,40000000000,0,100.0,79,760,26746,0,4,3
32437,2350000000,0,100.0,79,770,27139,0,0,0
32447,11100000000,0,180.0,79,778,27481,0,4,4
32453,8500000000,0,135.0,79,778,27490,0,3,2
32455,7300000000,0,80.0,79,764,26878,0,3,5
32458,30000000000,0,180.0,79,771,27172,0,10,10
32461,7600000000,0,76.0,79,765,26905,0,0,0
32464,3300000000,0,30.0,79,764,26882,0,2,2
32477,2400000000,0,200.0,79,783,27496,0,0,0
32480,3650000000,0,210.0,79,783,27556,0,0,0
32518,1730000000,0,50.0,79,761,26776,0,3,3
32507,5350000000,0,49.0,79,764,26881,0,3,3
32513,925000000,0,126.0,79,771,27163,0,3,2
32523,99900000000,0,300.0,79,770,27139,0,6,6
32525,26800000000,0,75.0,79,770,27127,0,3,3
32537,1550000000,0,70.0,79,771,27169,0,2,2
32539,26900000000,0,127.0,79,771,27166,0,10,10
32547,1050000000,0,105.0,79,770,27139,0,3,2
32549,42000000000,0,250.0,79,760,26755,0,5,6
32551,17500000000,0,245.0,79,765,26905,0,5,4
32555,8000000000,0,-1.0,79,775,27364,0,0,0
32557,3450000000,0,56.0,79,764,26881,0,4,4
32559,6950000000,0,100.0,79,761,26782,0,5,4
32561,169900000000,0,235.0,79,760,26737,0,8,8
32563,39000000000,0,60.0,79,760,26749,0,5,5
32653,5800000000,0,120.0,79,772,27217,0,4,3
32575,9500000000,0,160.0,79,765,26917,0,5,5
32577,4500000000,0,42.0,79,764,26878,0,3,3
32579,29500000000,0,67.0,79,771,27163,0,8,8
32581,7000000000,0,120.0,79,778,27490,0,3,2
32593,11200000000,0,108.0,79,764,26876,0,0,0
32609,7400000000,0,80.0,79,778,27481,0,3,2
32613,12500000000,0,124.0,79,778,27490,0,3,2
32615,5200000000,0,59.0,79,764,26882,0,3,2
32617,8300000000,0,60.0,79,765,26905,0,5,5
32619,37000000000,0,109.0,79,760,26758,0,16,15
32627,3650000000,0,-1.0,79,771,27172,0,4,4
32629,47000000000,0,-1.0,79,770,27139,0,12,12
32633,3790000000,0,45.0,79,764,26881,0,2,3
32637,37000000000,0,180.0,79,760,26758,0,1,1
32639,10500000000,0,82.0,79,761,26776,0,6,6
32641,45000000000,0,250.0,79,760,26755,0,3,4
32643,37900000000,0,999.0,79,765,26905,0,7,6
32663,18500000000,0,92.0,79,764,26876,0,1,1
32645,15000000000,0,260.0,79,786,27643,0,4,5
32649,4200000000,0,101.0,79,761,26776,0,0,0
32712,9500000000,0,98.0,79,760,26758,0,2,2
32665,15000000000,0,1346.0,79,783,27496,0,0,0
32668,19000000000,0,1139.0,79,783,27496,0,0,0
32671,26000000000,0,272.0,79,760,26743,0,3,4
32673,32000000000,0,654.0,79,760,26758,0,15,16
32690,17500000000,0,90.0,79,778,27490,0,5,6
32709,60000000000,0,11400.0,79,771,27175,0,6,7
32801,50000000000,0,80.0,79,760,26746,0,5,5
32807,82000000000,0,396.0,79,760,26737,0,0,0
32730,5999000000,0,125.0,79,761,26787,0,0,0
32747,29999000000,0,80.0,79,770,27139,0,1,3
32755,10690000000,0,72.0,79,765,26935,0,6,5
32765,4290000000,0,-1.0,79,764,26878,0,4,4
32767,55000000000,0,230.0,79,771,27172,0,7,7
32769,45000000000,0,58.0,79,760,26746,0,5,5
32771,3289000000,0,78.0,79,766,26974,0,4,5
32791,88000000000,0,400.0,79,760,26737,0,0,0
32797,16000000000,0,210.0,79,770,27139,0,3,4
32811,21000000000,0,1081.0,79,783,27496,0,4,3
32815,6300000000,0,300.0,79,786,27643,0,4,5
32817,105000000000,0,142.0,79,770,27139,0,4,5
32821,30000000000,0,225.0,79,765,26920,0,24,24
32825,4450000000,0,48.0,79,764,26881,0,3,4
32833,3550000000,0,90.0,79,771,27178,0,4,5
32835,30000000000,0,200.0,79,786,27643,0,4,5
32904,40000000000,0,73.0,79,760,26758,0,1,1
32843,4770000000,0,36.0,79,764,26881,0,3,3
32915,11000000000,0,-1.0,79,765,26920,0,4,4
32855,17000000000,0,218.0,79,778,27490,0,3,3
32857,4960000000,0,32.0,79,765,26929,0,3,3
32865,3000000000,0,69.0,79,767,27010,0,2,2
32887,855000000,0,128.0,79,773,27271,0,3,3
32889,66000000000,0,770.0,79,760,26755,0,4,5
32895,29000000000,0,792.0,79,775,27349,0,5,5
32909,9800000000,0,70.0,79,778,27481,0,4,5
32911,11400000000,0,75.0,79,778,27481,0,2,2
32982,270000000000,0,400.0,79,760,26749,0,2,2
32921,6900000000,0,56.0,79,764,26881,0,4,5
32923,70000000000,0,88.0,79,760,26743,0,8,6
32925,7500000000,0,140.0,79,765,26914,0,3,4
32933,3400000000,0,70.0,79,765,26953,0,2,3
32935,3700000000,0,85.0,79,765,26920,0,4,3
32937,13500000000,0,200.0,79,786,27643,0,3,4
32939,98000000000,0,95.0,79,760,26749,0,31,31
32965,800000000,0,126.0,79,774,27328,0,3,3
32953,4390000000,0,38.0,79,764,26878,0,2,2
33664,13500000000,0,286.0,79,765,26908,0,8,10
32957,8900000000,0,299.0,79,778,27472,0,6,6
32971,4120000000,0,60.0,79,764,26878,0,4,5
33025,5700000000,0,100.0,79,778,27490,0,3,2
32992,4200000000,0,150.0,79,786,27643,0,4,3
32994,1460000000,0,76.0,79,774,27328,0,2,2
33000,2150000000,0,70.0,79,766,27004,0,2,2
33002,6950000000,0,72.0,79,764,26897,0,4,3
33016,16500000000,0,218.0,79,778,27490,0,3,3
33018,20000000000,0,80.0,79,765,26920,0,5,5
33049,2760000000,0,-1.0,79,768,27076,0,4,5
33277,4690000000,0,38.0,79,764,26899,0,2,2
33278,35000000000,0,100.0,79,760,26737,0,4,3
33282,35000000000,0,450.0,79,765,26920,0,3,4
33066,1550000000,0,42.0,79,765,26914,0,3,4
33070,52999000000,0,143.0,79,770,27139,0,5,5
33074,19900000000,0,88.0,79,778,27481,0,6,7
33076,16000000000,0,170.0,79,778,27490,0,4,3
33078,15000000000,0,120.0,79,765,26905,0,6,6
33093,7600000000,0,225.0,79,784,27559,0,0,0
33095,930000000,0,110.0,79,773,27259,0,3,2
33101,32000000000,0,274.0,79,764,26876,0,0,0
33105,4900000000,0,100.0,79,778,27490,0,3,2
33109,7650000000,0,70.0,79,765,26917,0,3,3
33113,36500000000,0,101.0,79,770,27139,0,24,24
33120,48000000000,0,125.0,79,760,26749,0,2,2
33128,6600000000,0,200.0,79,786,27643,0,3,2
33136,3100000000,0,80.0,79,764,26882,0,5,3
33138,7800000000,0,120.0,79,778,27490,0,3,2
33143,7800000000,0,68.0,79,764,26882,0,4,4
33144,10800000000,0,250.0,79,772,27214,0,15,15
33234,83000000000,0,470.0,79,765,26914,0,0,0
33162,3500000000,0,106.0,79,785,27595,0,4,3
33155,3650000000,0,34.0,79,764,26882,0,2,2
33168,26000000000,0,1771.0,79,783,27496,0,0,0
33170,5200000000,0,120.0,79,786,27643,0,0,0
33179,6500000000,0,75.0,79,760,26761,0,2,2
33181,4350000000,0,48.0,79,764,26899,0,2,2
33195,8500000000,0,108.0,79,761,26788,0,2,1
33199,18000000000,0,200.0,79,765,26929,0,0,0
33208,22500000000,0,329.0,79,775,27364,0,5,5
33218,10900000000,0,148.0,79,778,27481,0,4,4
33220,32000000000,0,600.0,79,761,26776,0,2,2
33229,13500000000,0,210.0,79,764,26872,0,0,0
33231,130000000000,0,506.0,79,765,26920,0,100,100
33233,60000000000,0,115.0,79,760,26755,0,4,4
33260,180000000000,0,160.0,79,760,26743,0,2,10
33235,4279000000,0,-1.0,79,765,26908,0,5,5
33239,37500000000,0,115.0,79,771,27175,0,3,3
33261,13500000000,0,310.0,79,765,26929,0,10,10
33247,8199000000,0,250.0,79,786,27643,0,10,11
33256,7500000000,0,60.0,79,764,26897,0,4,5
33258,1900000000,0,50.0,79,772,27208,0,2,2
33272,4950000000,0,63.0,79,778,27481,0,2,2
33320,8700000000,0,2000.0,79,783,27496,0,2,2
33379,8790000000,0,288.0,79,767,27025,0,5,5
33289,13700000000,0,192.0,79,778,27490,0,3,2
33291,11000000000,0,120.0,79,765,26905,0,0,0
33295,830000000,0,120.0,79,774,27331,0,3,3
33297,8800000000,0,135.0,79,778,27490,0,3,2
33311,34540000000,0,1100.0,79,760,26761,0,30,30
33313,22000000000,0,205.0,79,760,26737,0,4,5
33317,3700000000,0,80.0,79,783,27496,0,4,3
33322,2100000000,0,52.0,79,761,26788,0,5,4
33324,7100000000,0,52.0,79,761,26787,0,4,4
33326,7300000000,0,160.0,79,766,26992,0,3,4
33344,43000000000,0,65.0,79,760,26752,0,5,5
33366,2250000000,0,35.0,79,764,26882,0,2,2
33369,62000000000,0,105.0,79,760,26743,0,20,8
33361,4950000000,0,61.0,79,764,26899,0,2,2
33363,3100000000,0,80.0,79,764,26882,0,2,2
33607,80000000000,0,300.0,79,760,26737,0,2,2
33608,60000000000,0,150.0,79,760,26737,0,4,4
33609,6780000000,0,52.0,79,765,26929,0,4,3
33371,18500000000,0,242.0,79,775,27349,0,5,4
33373,3600000000,0,100.0,79,784,27559,0,0,0
33375,10000000000,0,95.0,79,765,26914,0,2,1
33386,159000000000,0,402.0,79,770,27136,0,0,0
33388,6000000000,0,130.0,79,778,27472,0,3,3
33392,9500000000,0,100.0,79,765,26905,0,0,0
33396,24000000000,0,239.0,79,778,27490,0,4,3
33398,55000000000,0,1200.0,79,771,27172,0,7,7
33402,2729000000,0,52.0,79,765,26908,0,2,3
33406,31000000000,0,64.0,79,771,27172,0,8,5
33415,7700000000,0,42.0,79,772,27217,0,6,7
33417,65000000000,0,80.0,79,760,26755,0,4,4
33420,23000000000,0,170.0,79,765,26920,0,0,0
33426,1090000000,0,120.0,79,770,27139,0,2,2
33435,10000000000,0,190.0,79,784,27559,0,0,0
33439,930000000,0,110.0,79,773,27259,0,3,2
33450,75000000000,0,379.0,79,765,26920,0,2,2
33452,3680000000,0,36.0,79,764,26882,0,2,2
33464,36000000000,0,110.0,79,760,26758,0,16,16
33454,3100000000,0,80.0,79,770,27145,0,2,2
33458,1900000000,0,60.0,79,770,27139,0,0,0
33462,4300000000,0,63.0,79,771,27169,0,2,2
33465,20500000000,0,240.0,79,786,27643,0,4,5
33477,2500000000,0,168.0,79,784,27574,0,2,1
33481,11900000000,0,100.0,79,765,26905,0,4,5
33484,950000000,0,120.0,79,774,27310,0,3,3
33488,5600000000,0,118.0,79,778,27490,0,3,2
33492,11500000000,0,195.0,79,778,27490,0,5,2
33497,2650000000,0,-1.0,79,771,27178,0,2,3
33500,39000000000,0,106.0,79,770,27139,0,18,6
33504,6500000000,0,138.0,79,784,27559,0,0,0
33510,1290000000,0,73.0,79,761,26788,0,2,2
33512,9000000000,0,128.0,79,778,27490,0,5,5
33515,912000000,0,120.0,79,773,27259,0,3,2
33583,3400000000,0,48.0,79,766,26992,0,1,2
33521,15900000000,0,600.0,79,766,27007,0,7,7
33523,3950000000,0,30.0,79,764,26881,0,2,2
33529,33000000000,0,190.0,79,766,26974,0,5,5
33537,5790000000,0,64.0,79,761,26788,0,0,0
33546,19000000000,0,243.0,79,765,26950,0,0,0
33548,49000000000,0,159.0,79,760,26758,0,7,7
33550,1200000000000,0,1317.0,79,760,26737,0,2,2
34210,70000000000,0,150.0,79,760,26740,0,3,3
33560,16500000000,0,90.0,79,770,27127,0,11,11
33563,1390000000,0,80.0,79,785,27637,0,2,2
33567,6600000000,0,66.0,79,764,26899,0,3,2
33569,6200000000,0,-1.0,79,772,27217,0,1,1
33615,980000000,0,160.0,79,774,27310,0,4,3
33625,41000000000,0,80.0,79,760,26737,0,5,5
33665,4950000000,0,68.0,79,764,26882,0,2,2
33679,3450000000,0,-1.0,79,771,27169,0,3,3
33683,115000000000,0,1007.0,79,760,26755,0,5,6
33686,31000000000,0,112.0,79,771,27172,0,3,4
33724,19900000000,0,315.0,79,761,26782,0,1,1
33726,46000000000,0,136.0,79,771,27172,0,2,2
33738,27000000000,0,72.0,79,771,27178,0,5,5
33743,5600000000,0,82.0,79,771,27178,0,2,2
33758,235000000000,0,470.0,79,760,26743,0,3,3
33752,25000000000,0,58.0,79,760,26743,0,4,4
33754,31000000000,0,-1.0,79,760,26737,0,6,6
33755,49000000000,0,220.0,79,760,26737,0,4,4
33762,4150000000,0,38.0,79,764,26881,0,2,2
33772,99000000000,0,248.0,79,760,26758,0,1,1
33773,9500000000,0,210.0,79,778,27472,0,5,6
33775,9300000000,0,135.0,79,778,27490,0,3,2
33786,53000000000,0,129.0,79,774,27310,0,6,6
33788,328000000000,0,530.0,79,760,26743,0,1,1
33797,50000000000,0,150.0,79,760,26758,0,4,4
33789,3600000000,0,80.0,79,764,26897,0,3,3
33793,800000000000,0,430.0,79,760,26743,0,98,99
33795,58000000000,0,420.0,79,760,26737,0,6,7
33798,99000000000,0,180.0,79,760,26737,0,8,8
33800,140000000000,0,360.0,79,770,27139,0,3,3
33802,180000000000,0,304.0,79,770,27139,0,7,7
33804,29000000000,0,65.0,79,770,27139,0,5,5
33806,35000000000,0,249.0,79,770,27139,0,4,5
33808,18000000000,0,248.0,79,760,26737,0,7,7
33809,45000000000,0,840.0,79,771,27169,0,6,7
33813,18000000000,0,260.0,79,766,27007,0,0,0
33817,3550000000,0,-1.0,79,765,26908,0,4,4
33819,15000000000,0,231.0,79,784,27559,0,1,1
33820,35000000000,0,65.0,79,770,27139,0,3,3
33829,4800000000,0,40.0,79,772,27217,0,3,2
33833,4860000000,0,53.0,79,764,26881,0,2,3
33837,2290000000,0,80.0,79,775,27364,0,0,0
33842,7199000000,0,210.0,79,772,27214,0,3,3
33844,4350000000,0,78.0,79,771,27172,0,4,5
33851,11800000000,0,92.0,79,764,26878,0,6,6
33855,13000000000,0,165.0,79,771,27169,0,3,2
33861,58000000000,0,100.0,79,770,27139,0,9,9
33864,5500000000,0,135.0,79,786,27643,0,4,3
33866,38900000000,0,106.0,79,770,27139,0,10,10
33878,930000000,0,112.0,79,767,27019,0,2,2
33869,8700000000,0,220.0,79,778,27472,0,5,6
33871,2540000000,0,32.0,79,764,26898,0,4,3
33872,15500000000,0,170.0,79,778,27490,0,4,4
33874,4200000000,0,80.0,79,761,26791,0,8,8
33876,9480000000,0,70.0,79,765,26920,0,2,2
33883,9500000000,0,56.0,79,775,27349,0,6,3
33885,3700000000,0,64.0,79,764,26899,0,3,0
33888,60000000000,0,150.0,79,760,26737,0,4,4
33892,6700000000,0,100.0,79,778,27490,0,3,2
33895,7900000000,0,235.0,79,765,26905,0,4,5
33897,5760000000,0,144.0,79,784,27559,0,0,0
33899,120000000000,0,252.0,79,770,27133,0,9,9
33901,90000000000,0,209.0,79,760,26743,0,4,4
33917,11000000000,0,300.0,79,786,27643,0,3,2
33919,29900000000,0,105.0,79,771,27166,0,7,8
33926,4050000000,0,47.0,79,764,26884,0,2,2
33946,30000000000,0,240.0,79,765,26905,0,5,6
33957,99000000000,0,180.0,79,760,26743,0,2,2
33937,28000000000,0,90.0,79,760,26758,0,3,3
33940,31000000000,0,90.0,79,760,26737,0,4,4
33962,42000000000,0,375.0,79,786,27643,0,4,5
33948,100000000000,0,240.0,79,770,27139,0,7,7
33950,78000000000,0,148.0,79,770,27130,0,7,7
33953,150000000000,0,300.0,79,760,26743,0,3,3
33958,5460000000,0,48.0,79,764,26882,0,2,2
34043,14500000000,0,126.0,79,765,26905,0,0,0
34045,15500000000,0,450.0,79,770,27130,0,4,5
33964,49000000000,0,90.0,79,760,26737,0,6,6
33968,10000000000,0,109.0,79,778,27490,0,3,2
33969,7790000000,0,45.0,79,765,26908,0,7,7
33973,75000000000,0,99.0,79,760,26743,0,10,10
33980,10800000000,0,60.0,79,775,27349,0,6,3
33982,125000000000,0,159.0,79,760,26743,0,9,9
33983,2780000000,0,54.0,79,771,27178,0,3,4
33985,37000000000,0,340.0,79,765,26908,0,1,1
33987,5190000000,0,75.0,79,784,27559,0,4,4
33989,3200000000,0,80.0,79,786,27643,0,0,0
33991,39000000000,0,68.0,79,770,27139,0,6,6
33993,2400000000,0,55.0,79,761,26782,0,3,2
34018,2500000000,0,60.0,79,764,26884,0,2,2
34020,118000000000,0,170.0,79,760,26743,0,1,1
34021,150000000000,0,285.0,79,770,27139,0,2,2
34023,25000000000,0,364.0,79,764,26875,0,5,5
34026,11000000000,0,146.0,79,778,27490,0,3,2
34027,28000000000,0,224.0,79,760,26755,0,1,2
34032,2900000000,0,85.0,79,768,27076,0,3,3
34036,3850000000,0,72.0,79,766,26974,0,4,5
34038,65000000000,0,136.0,79,770,27139,0,6,6
34047,5500000000,0,165.0,79,766,26992,0,3,3
34039,2980000000,0,70.0,79,766,26992,0,4,4
34054,20000000000,0,250.0,79,786,27643,0,4,5
34060,13500000000,0,150.0,79,778,27490,0,3,2
34066,790000000,0,96.0,79,772,27223,0,2,2
34071,2190000000,0,57.0,79,771,27166,0,2,3
34073,180000000000,0,1524.0,79,761,26776,0,1,1
34081,4200000000,0,45.0,79,778,27481,0,2,2
34083,6990000000,0,56.0,79,764,26897,0,5,6
34090,35000000000,0,130.0,79,760,26737,0,4,4
34097,130000000000,0,443.0,79,770,27139,0,4,5
34103,7180000000,0,58.0,79,764,26881,0,4,3
34107,79000000000,0,1862.0,79,765,26962,0,10,10
34110,221000000000,0,360.0,79,760,26740,0,5,5
34112,12000000000,0,226.0,79,786,27643,0,4,5
34114,56290000000,0,130.0,79,770,27139,0,6,6
34118,180000000000,0,459.0,79,760,26737,0,1,1
34137,16500000000,0,218.0,79,778,27490,0,3,3
34139,12700000000,0,137.0,79,778,27490,0,3,2
34140,910000000,0,104.0,79,761,26791,0,2,2
34143,6000000000,0,53.0,79,761,26776,0,4,5
34120,2120000000000,0,3050.0,79,770,27139,0,3,3
34121,1150000000000,0,1400.0,79,760,26737,0,0,0
34123,235000000000,0,480.0,79,760,26746,0,2,2
34125,650000000000,0,-1.0,79,760,26737,0,10,10
34130,1200000000,0,32.0,79,761,26782,0,2,2
34134,15900000000,0,208.0,79,761,26791,0,1,1
34135,3360000000,0,89.0,79,772,27217,0,3,2
34184,180000000000,0,-1.0,79,770,27139,0,9,9
34186,45000000000,0,144.0,79,771,27172,0,5,6
34145,3500000000,0,75.0,79,764,26898,0,3,3
34152,24500000000,0,111.0,79,778,27490,0,4,5
34255,2150000000,0,78.0,79,771,27169,0,2,2
34154,2100000000,0,86.0,79,767,27019,0,2,2
34155,3160000000,0,48.0,79,768,27076,0,4,4
34156,14500000000,0,150.0,79,778,27490,0,3,2
34161,21000000000,0,380.0,79,760,26758,0,10,10
34162,59000000000,0,86.0,79,760,26746,0,3,3
34163,62000000000,0,200.0,79,770,27139,0,3,3
34165,43000000000,0,2126.0,79,785,27637,0,0,0
34169,13800000000,0,200.0,79,778,27490,0,3,3
34188,9200000000,0,60.0,79,764,26898,0,3,4
34175,90000000000,0,140.0,79,760,26743,0,8,8
34177,29000000000,0,50.0,79,760,26737,0,4,4
34179,3350000000,0,81.0,79,765,26917,0,4,4
34374,6200000000,0,80.0,79,772,27217,0,1,1
34389,11000000000,0,110.0,79,765,26905,0,0,0
34191,3250000000,0,92.0,79,766,26974,0,5,5
34195,67000000000,0,116.0,79,760,26743,0,5,5
34197,10300000000,0,210.0,79,786,27643,0,4,5
34201,40000000000,0,112.0,79,760,26749,0,10,10
34204,1230000000,0,85.0,79,761,26791,0,0,0
34214,65000000000,0,144.0,79,760,26743,0,5,5
34217,13800000000,0,270.0,79,766,27007,0,6,7
34221,3800000000,0,53.0,79,765,26917,0,4,4
34222,2900000000,0,53.0,79,784,27559,0,2,2
34224,11000000000,0,128.0,79,778,27490,0,3,2
34233,3150000000,0,91.0,79,771,27166,0,4,5
